1.21757,0.691924,0.494489,0.378508,0.289073,0.225094,0.18036,0.132962,0.0934259,0.0668527,0.0464047,0.0239319
2.20989,0.684794,-0.00397669,0.00655557,0.266899,-0.0334097,-0.111828,-0.0249375,0.102964,-0.25021,-0.15505,-0.101633
1.6706,0.566799,0.142764,0.134361,0.171731,0.0658327,-0.0182438,0.0232362,0.00619269,-0.165176,-0.127277,-0.0945291
1.62658,0.569453,0.160087,0.151323,0.188471,0.0919113,0.00686224,0.064755,0.0329106,-0.150034,-0.154428,-0.108472
2.02516,0.641331,0.0641523,0.165065,0.32326,0.146901,-0.0603719,0.0701198,0.148884,-0.21823,-0.200175,-0.178585
1.77185,0.594011,0.141841,0.187888,0.295438,0.122894,-0.0120466,0.0559767,0.0575294,-0.140618,-0.152812,-0.130582
1.70345,0.41343,-0.0383038,0.207362,0.449707,0.319338,0.199828,0.208761,0.10174,-0.11454,-0.166287,-0.0693048
1.59954,0.389547,0.0218513,0.210151,0.412403,0.346585,0.223352,0.189195,0.0773617,-0.108583,-0.170051,-0.0620006
1.83143,0.39736,-0.074675,0.204632,0.4319,0.348741,0.200868,0.176094,0.100952,-0.105496,-0.150288,-0.0724016
1.69798,0.36819,-0.0273739,0.240155,0.46355,0.323812,0.224711,0.194784,0.0806918,-0.125105,-0.188336,-0.0649982
1.70527,0.394972,-0.0280446,0.156837,0.398277,0.359453,0.200374,0.171478,0.0406849,-0.12087,-0.13568,-0.0572976
1.47604,0.401313,0.147645,0.429699,0.689654,0.433172,0.134781,0.0564559,0.139059,0.10943,-0.00121228,-0.000697884
1.31997,0.400578,0.231307,0.406454,0.522509,0.337032,0.102931,0.0759606,0.1452,0.100225,0.00368245,-0.00150901
1.30441,0.457302,0.229493,0.355159,0.488961,0.354003,0.139509,0.066321,0.10734,0.067936,0.0353717,0.0202181
1.46658,0.488359,0.158512,0.362341,0.570559,0.402132,0.116891,0.0578169,0.114019,0.077997,0.0434123,0.00771936
1.32208,0.41835,0.177863,0.365328,0.543206,0.37444,0.136468,0.0646049,0.132755,0.104901,0.0264274,0.0118953
2.04171,0.824905,0.324684,0.401343,0.485123,0.187961,-0.145064,-0.174192,-0.118005,-0.245109,-0.0611325,-0.108607
1.26321,0.664169,0.448749,0.325917,0.192284,0.0608713,-0.0503145,-0.096683,-0.0955462,-0.0838475,-0.0597145,-0.100958
1.63683,0.816588,0.463803,0.321524,0.241186,0.111955,-0.04566,-0.108503,-0.147202,-0.154451,-0.0397088,-0.0822183
1.45038,0.771428,0.46266,0.313457,0.229845,0.0992475,-0.0383796,-0.131938,-0.160128,-0.112976,-0.0334586,-0.09241
1.7254,0.827213,0.486304,0.413781,0.345092,0.116937,-0.0892576,-0.144522,-0.14462,-0.146744,-0.0566363,-0.110147
1.14186,0.628478,0.439345,0.340684,0.260653,0.200883,0.159259,0.122973,0.0976209,0.0733777,0.0627275,0.0179739
1.17713,0.657693,0.468145,0.36182,0.295643,0.229355,0.177685,0.141932,0.112054,0.079027,0.0663761,0.0316046
1.16132,0.639148,0.443611,0.334404,0.261328,0.203359,0.158707,0.117202,0.0889819,0.0710563,0.053421,0.0169143
1.14231,0.619552,0.432593,0.328057,0.25522,0.199633,0.155615,0.122667,0.0986493,0.0795556,0.0679785,0.0183705
1.18199,0.661209,0.46438,0.351585,0.278607,0.227056,0.180275,0.145461,0.104637,0.0801663,0.0590827,0.0290704
2.07695,0.474502,-0.105894,0.0793802,0.354489,0.0889113,-0.263638,-0.180541,0.0170532,-0.129007,-0.0838689,-0.151239
2.26365,0.469733,-0.103342,0.0208992,0.342767,0.117873,-0.266933,-0.254844,0.0294048,-0.187707,-0.104321,-0.131091
1.78827,0.403932,0.000738254,0.149805,0.235881,0.0651609,-0.147172,-0.14401,0.0156229,-0.132915,-0.103242,-0.132962
1.68104,0.435097,0.0224135,0.133712,0.209019,0.0490054,-0.133271,-0.137522,-0.0160737,-0.106192,-0.0814758,-0.121944
1.80538,0.498993,-0.00861381,0.0621805,0.240343,0.0900651,-0.180602,-0.129627,0.00631143,-0.141244,-0.0757912,-0.132675
1.66188,0.294942,-0.126429,0.168262,0.467855,0.332941,0.172702,0.164075,0.0835005,-0.117834,-0.13494,-0.053908
1.94921,0.196423,-0.201848,0.203175,0.433913,0.343095,0.16899,0.191582,0.089358,-0.132028,-0.149222,-0.0306765
1.52909,0.297158,-0.0812683,0.197551,0.432609,0.338342,0.169076,0.169413,0.084589,-0.127873,-0.142599,-0.0480772
1.72636,0.235207,-0.124485,0.173167,0.454463,0.348981,0.175535,0.168054,0.125159,-0.143508,-0.13922,-0.0430786
1.71749,0.286444,-0.119311,0.181288,0.476617,0.346985,0.157733,0.172179,0.137902,-0.138604,-0.138733,-0.0513534
1.64099,0.337736,0.0629125,0.441632,0.654506,0.415846,0.0768176,0.0417687,0.210084,0.0555545,-0.00628307,-0.0267779
1.24096,0.371532,0.200375,0.405925,0.476171,0.282546,0.0619541,0.100918,0.197026,0.0945597,-0.0289898,-0.023786
1.61177,0.282599,0.102027,0.439116,0.723703,0.432825,0.109692,0.0558668,0.191095,0.0812282,-0.023197,-0.0124886
1.24528,0.370122,0.183603,0.412093,0.513837,0.291881,0.124226,0.0832333,0.141188,0.097567,-0.0144935,-0.0021794
1.54619,0.429939,0.149052,0.422479,0.61451,0.335492,0.0873376,0.112762,0.23614,0.036961,-0.0309822,-0.0262683
1.67785,0.837201,0.516053,0.431067,0.333107,0.131368,-0.059724,-0.142731,-0.188698,-0.176704,-0.0338013,-0.102437
1.33378,0.690532,0.399247,0.27113,0.179147,0.0804879,-0.0155645,-0.0800114,-0.109099,-0.0983996,-0.0628665,-0.0816279
1.42599,0.749796,0.507693,0.396263,0.253176,0.0791818,-0.0649796,-0.139465,-0.134225,-0.110667,-0.040969,-0.102484
2.24574,0.805524,0.358604,0.464581,0.54396,0.235761,-0.16559,-0.193638,-0.0731173,-0.337574,-0.125866,-0.116915
1.8132,0.861694,0.475159,0.409997,0.363339,0.126809,-0.0763438,-0.118726,-0.150077,-0.206427,-0.050509,-0.0950166
1.30208,0.782557,0.580911,0.455554,0.369701,0.288002,0.204798,0.145852,0.0864521,0.0573807,0.0355058,0.022592
1.19753,0.668548,0.474062,0.353397,0.27329,0.208439,0.157458,0.113371,0.0776435,0.0503768,0.0289053,0.0108985
1.23965,0.700374,0.498866,0.375293,0.29777,0.231789,0.176399,0.133074,0.0878153,0.0577503,0.0273908,0.0171944
1.20116,0.685872,0.494021,0.384143,0.312301,0.237414,0.17428,0.136902,0.0887553,0.0589096,0.0325988,0.0197039
1.25248,0.713888,0.514817,0.398423,0.302312,0.227335,0.162103,0.111665,0.0754565,0.0466052,0.0327907,0.0121772
2.25461,0.491687,0.0267669,0.181906,0.296408,-0.100143,-0.316311,-0.193465,0.00178251,-0.186754,-0.152484,-0.0929221
1.9407,0.513433,0.0802891,0.211188,0.229623,-0.047458,-0.309635,-0.142533,0.0480304,-0.180768,-0.113552,-0.11177
1.73512,0.523366,0.144851,0.232257,0.173382,-0.0724619,-0.256349,-0.152013,-0.0133571,-0.123333,-0.0816105,-0.106336
1.72229,0.547243,0.135849,0.199178,0.208864,-0.0729136,-0.264233,-0.122667,-0.00298826,-0.137666,-0.086558,-0.117923
1.96007,0.548798,0.0875228,0.185249,0.264262,-0.0328878,-0.311618,-0.135738,0.0322122,-0.166028,-0.0974837,-0.114989
1.70434,0.202683,-0.265855,0.143398,0.43462,0.258001,0.177813,0.282047,0.122308,-0.159952,-0.191196,-0.0728769
1.7841,0.18827,-0.166556,0.17912,0.337838,0.231908,0.192258,0.290691,0.138167,-0.210087,-0.195383,-0.0425879
2.31193,-0.0712674,-0.314239,0.114673,0.406024,0.286287,0.149059,0.367678,0.113454,-0.184089,-0.22819,-0.0390265
1.28407,0.167801,-0.0448812,0.19964,0.339639,0.252173,0.229684,0.238194,0.0787759,-0.174815,-0.18539,-0.0563566
1.60923,0.0942994,-0.26198,0.107822,0.44661,0.275341,0.173461,0.270738,0.131768,-0.207053,-0.177253,-0.0693969
1.29835,0.452082,0.273777,0.450822,0.498484,0.269256,0.0530567,0.118191,0.234204,0.113172,-0.0520981,-0.028989
1.35216,0.444211,0.272644,0.484332,0.571036,0.315173,0.0661702,0.142307,0.251781,0.103046,-0.0798592,-0.0313333
1.40446,0.480363,0.241784,0.420383,0.514848,0.253248,0.0475135,0.144,0.256269,0.12508,-0.0753472,-0.0525463
1.20177,0.444585,0.308117,0.448863,0.451022,0.225625,0.050197,0.100965,0.201869,0.12012,-0.0373853,-0.0218657
1.38491,0.45823,0.280859,0.492369,0.56918,0.296918,0.0563417,0.115123,0.285591,0.122707,-0.0810917,-0.0491527
1.61676,0.83894,0.54492,0.455343,0.334953,0.0759745,-0.0821228,-0.121109,-0.168065,-0.185903,-0.0366071,-0.109806
1.29127,0.684155,0.432181,0.297855,0.175122,0.0459979,-0.0475165,-0.0665465,-0.0743353,-0.0930867,-0.0786213,-0.0864344
1.38384,0.714006,0.441813,0.318927,0.212205,0.065148,-0.0466119,-0.0838665,-0.0850564,-0.0991401,-0.0654011,-0.0855647
1.89091,0.849289,0.485399,0.443962,0.365473,0.13505,-0.100412,-0.118723,-0.146605,-0.266722,-0.0501284,-0.0853274
1.81984,0.839267,0.477347,0.433172,0.348936,0.121723,-0.0553709,-0.0941523,-0.139837,-0.250335,-0.0383914,-0.078846
1.15187,0.636645,0.43757,0.333397,0.258338,0.197591,0.153127,0.114194,0.0894081,0.064001,0.0503002,0.015539
1.34964,0.823554,0.582559,0.455148,0.331763,0.247899,0.18971,0.133317,0.0887391,0.0634357,0.0456654,0.0251071
1.20501,0.700413,0.508655,0.385514,0.304821,0.245555,0.197009,0.157257,0.106341,0.06294,0.0481059,0.0305087
1.4117,0.839414,0.629914,0.470761,0.37249,0.271373,0.190691,0.138652,0.0977701,0.0870354,0.0453849,0.0303635
1.19766,0.674357,0.483524,0.365132,0.291294,0.227882,0.176499,0.13019,0.0950717,0.0726408,0.0386591,0.0250874
2.18504,0.545869,0.0928434,0.114287,0.427742,0.158109,-0.0386619,-0.0865424,0.0727043,-0.264484,-0.219832,-0.144954
2.08762,0.568365,0.0444486,0.127176,0.415365,0.152759,-0.0450839,-0.0619798,0.0690462,-0.259408,-0.206939,-0.161637
2.15027,0.621153,0.0301848,0.0956143,0.464315,0.185402,-0.0842425,-0.0764282,0.0768519,-0.26402,-0.20833,-0.202058
1.96852,0.608046,0.048384,0.155528,0.379378,0.169814,-0.0652481,-0.0303867,0.0308088,-0.141146,-0.175996,-0.189925
2.26884,0.566033,0.121571,0.0495549,0.446181,0.180771,-0.0682308,-0.118023,0.127662,-0.19935,-0.204224,-0.175602
1.72403,0.378805,-0.0403799,0.194565,0.430334,0.320112,0.186825,0.194982,0.10304,-0.146086,-0.188365,-0.0850272
2.35215,0.195503,-0.199638,0.23759,0.510024,0.300243,0.187253,0.237576,0.0380913,-0.0976218,-0.176909,-0.0601191
1.80792,0.350364,-0.0845647,0.213749,0.411088,0.320754,0.220877,0.191516,0.100413,-0.125693,-0.177347,-0.0762981
2.0382,0.352085,-0.151598,0.204569,0.479853,0.27651,0.206804,0.221366,0.0856241,-0.13443,-0.199109,-0.0655211
1.80141,0.37332,-0.1152,0.157106,0.434973,0.323073,0.193732,0.187831,0.0766277,-0.146437,-0.155865,-0.0629919
1.58822,0.397017,0.151727,0.424907,0.610042,0.375393,0.11146,0.146386,0.260161,0.0515111,-0.0372506,-0.0182742
1.21742,0.44261,0.281771,0.381334,0.387063,0.233878,0.102774,0.166281,0.229144,0.111578,-0.0277902,-0.00515216
1.27257,0.443677,0.232619,0.39035,0.459447,0.285366,0.121446,0.151027,0.225577,0.0917355,-0.0218942,-0.00313707
1.66963,0.239833,0.202304,0.520366,0.650587,0.427438,0.202492,0.12676,0.253862,0.0372264,-0.069314,0.0333828
1.25764,0.426804,0.247595,0.397839,0.479821,0.319285,0.151884,0.137457,0.195193,0.0844949,-0.0137379,0.0157715
1.67139,0.844291,0.47938,0.334379,0.240013,0.103813,-0.0596805,-0.12655,-0.183347,-0.216707,-0.0489356,-0.0923465
2.04828,0.920762,0.408706,0.349734,0.374915,0.147638,-0.0671658,-0.13488,-0.177453,-0.352193,-0.0896548,-0.0870118
1.76627,0.881387,0.503108,0.371646,0.283591,0.104033,-0.0710573,-0.175539,-0.216566,-0.237112,-0.0503053,-0.0963132
1.51835,0.804479,0.465276,0.303289,0.220634,0.0938923,-0.0431428,-0.156211,-0.185888,-0.154341,-0.0331826,-0.0846568
1.66619,0.864698,0.491655,0.310312,0.217632,0.0839239,-0.0271415,-0.125938,-0.194498,-0.209684,-0.0433632,-0.0843039
1.40162,0.852845,0.625481,0.49588,0.366226,0.267499,0.215502,0.13628,0.102225,0.0557355,0.0690912,0.0322731
1.15119,0.650992,0.46128,0.36046,0.286118,0.226409,0.202587,0.150002,0.118672,0.0803599,0.0538558,0.0316386
1.49933,0.910057,0.657998,0.48146,0.421821,0.29702,0.175881,0.116733,0.0896935,0.0776542,0.063019,0.0292019
1.16894,0.652902,0.465889,0.359535,0.276258,0.220227,0.176496,0.126992,0.102565,0.0715055,0.0479557,0.024651
1.23814,0.705347,0.508454,0.385024,0.306981,0.243334,0.175202,0.130045,0.0978262,0.076415,0.050951,0.0283497
1.89543,0.620438,0.134173,0.245588,0.400248,0.16239,-0.0512086,-0.00994101,0.0548483,-0.152776,-0.169205,-0.160759
1.59127,0.594193,0.213388,0.253943,0.313822,0.174061,0.000788663,-0.0209787,-0.00298205,-0.0940433,-0.159545,-0.126846
2.41998,0.740783,0.0728648,0.140586,0.490853,0.159662,-0.112427,-0.0478682,0.06858,-0.223677,-0.223853,-0.209045
1.57507,0.682056,0.293528,0.224716,0.244388,0.133874,0.0270777,0.00396763,-0.0291212,-0.126227,-0.144822,-0.114861
1.52726,0.631086,0.256243,0.232331,0.278209,0.151816,-0.0171189,-0.0751902,-0.0483193,-0.0997181,-0.0977372,-0.0965394
2.43613,0.23213,-0.328609,0.0605579,0.498952,0.289481,0.142275,0.252294,0.0912439,-0.0584275,-0.187569,-0.107026
1.57409,0.30422,-0.0736408,0.0945855,0.364481,0.352764,0.224204,0.187346,0.0764004,-0.10862,-0.134506,-0.0756603
1.72508,0.312076,-0.150605,0.105969,0.371557,0.320921,0.21014,0.210209,0.119971,-0.107426,-0.148048,-0.0965705
2.00991,0.327046,-0.253138,0.0634708,0.422777,0.33553,0.176237,0.225309,0.122987,-0.0550481,-0.131996,-0.100475
1.79838,0.306568,-0.156449,0.10388,0.372648,0.339671,0.214612,0.209423,0.135219,-0.0790524,-0.138686,-0.0999534
1.49752,0.357604,0.0922928,0.415966,0.615586,0.321372,0.0476977,0.0965161,0.224158,0.0708713,-0.0202956,-0.0381479
1.36303,0.396753,0.138127,0.373565,0.535852,0.333055,0.0631601,0.0511335,0.185144,0.116624,-0.044063,-0.0514169
1.61217,0.296028,0.0523026,0.513483,0.778266,0.439223,0.108339,0.0438687,0.208536,0.0648847,-0.0117,0.000836117
1.32844,0.29333,0.124546,0.4544,0.614878,0.378397,0.0568388,0.0927953,0.194373,0.120601,-0.0497346,-0.0274139
1.51624,0.266184,0.0760543,0.549621,0.70728,0.387444,0.116626,0.0402899,0.177899,0.10346,-0.0199378,-0.00765387
1.36357,0.725068,0.428491,0.264206,0.170208,0.084382,-0.00017075,-0.0826242,-0.133476,-0.112191,-0.0498566,-0.0769141
1.42324,0.762555,0.436691,0.259783,0.167599,0.116507,0.0149947,-0.0874923,-0.128637,-0.146793,-0.0462257,-0.0775082
2.31305,0.988115,0.372494,0.23687,0.489161,0.212486,-0.00950757,-0.102263,-0.178831,-0.351214,-0.129574,-0.0832719
1.92382,0.956594,0.484153,0.318805,0.338428,0.186209,0.0389421,-0.100925,-0.233643,-0.314879,-0.0466414,-0.0602806
1.6257,0.847604,0.494227,0.316746,0.255303,0.161201,0.0116413,-0.127648,-0.184854,-0.194389,-0.0103911,-0.0674782
1.32671,0.793277,0.576803,0.439989,0.341674,0.257067,0.19267,0.127019,0.0743923,0.027055,0.00731405,0.00296705
1.31796,0.792481,0.603513,0.478264,0.381596,0.298049,0.221438,0.155064,0.0677297,0.0429711,0.012419,0.00971047
1.71818,1.03731,0.724552,0.53438,0.432939,0.277395,0.181692,0.0648071,0.0556434,-0.00180234,0.0376857,-0.00846353
1.19616,0.679864,0.483788,0.365149,0.290188,0.215153,0.161836,0.112347,0.0684045,0.0343905,0.00377093,0.00475663
1.25439,0.719447,0.504263,0.393852,0.301945,0.23371,0.165706,0.117776,0.0775938,0.0446251,0.0169129,0.00883493
1.75495,0.732763,0.245954,0.168722,0.226308,0.147317,0.0449655,-0.01405,-0.0483936,-0.148782,-0.110836,-0.0971791
1.82932,0.749666,0.227744,0.155253,0.252581,0.145047,0.0302141,0.00450895,-0.025326,-0.159983,-0.113755,-0.106102
2.29013,0.870806,0.0449398,0.120052,0.439,0.12571,-0.0323572,0.00323952,0.0370447,-0.220806,-0.179996,-0.175973
1.55552,0.678507,0.299701,0.198591,0.187491,0.159739,0.0773041,0.0295758,-0.0660807,-0.171922,-0.105745,-0.0851577
1.73006,0.787327,0.234012,0.122119,0.259903,0.155403,0.0235124,0.00125783,-0.0272886,-0.114373,-0.107389,-0.10475
1.5184,0.244621,-0.0980831,0.192656,0.408168,0.274472,0.183332,0.226797,0.0928266,-0.181747,-0.173256,-0.0511492
1.86502,0.146616,-0.263262,0.137397,0.483535,0.268373,0.166267,0.269018,0.090731,-0.129025,-0.175796,-0.0494786
1.60108,0.191737,-0.166327,0.208867,0.407683,0.257785,0.211197,0.243718,0.0890507,-0.171951,-0.177856,-0.0442582
1.44005,0.220856,-0.0802701,0.167263,0.351287,0.279719,0.244585,0.21244,0.0716267,-0.173733,-0.157074,-0.0501117
1.6155,0.159071,-0.213808,0.140546,0.378459,0.258247,0.209887,0.260356,0.132839,-0.209794,-0.162914,-0.0538591
1.55411,0.408669,0.0889309,0.40953,0.643125,0.419945,0.0581998,0.0566958,0.182093,0.0998673,0.0527385,-0.0095057
1.22168,0.41045,0.265665,0.426214,0.510925,0.325827,0.082974,0.0605519,0.141847,0.122327,0.0698571,0.0146641
1.28807,0.416085,0.210134,0.376644,0.519685,0.353593,0.0984979,0.0438317,0.147853,0.147624,0.0595246,0.00766856
1.40062,0.430326,0.181845,0.41406,0.584597,0.40273,0.129995,0.0538211,0.125833,0.142057,0.0368922,0.0137667
1.4121,0.393983,0.157311,0.393782,0.565742,0.382021,0.121349,0.100192,0.186509,0.091058,0.00109604,0.00747505
1.62415,0.843249,0.477102,0.301299,0.208479,0.141321,0.0634901,-0.0489722,-0.159031,-0.203239,-0.0204461,-0.0673023
1.6223,0.859457,0.478457,0.31595,0.245279,0.171602,0.0308452,-0.0987814,-0.183091,-0.175836,-0.0253895,-0.0735383
1.99988,0.874594,0.447075,0.408352,0.457588,0.190134,-0.0244481,-0.143854,-0.183092,-0.247036,-0.0464613,-0.0730078
1.48273,0.797762,0.476746,0.337213,0.254347,0.120714,-0.0303394,-0.115476,-0.143639,-0.126176,-0.0386607,-0.0918212
1.68276,0.841877,0.47689,0.377987,0.274878,0.0973932,-0.0402996,-0.127094,-0.129219,-0.129667,-0.049323,-0.0835691
1.37838,0.833186,0.54595,0.398076,0.340798,0.251157,0.209337,0.121845,0.0374274,0.0129929,-0.010049,-0.012943
1.28984,0.741555,0.527465,0.412104,0.327033,0.251499,0.16945,0.106364,0.0443923,0.00380176,-0.0293457,-0.017814
1.85303,0.97918,0.648027,0.438268,0.433468,0.272495,0.279894,0.125603,-0.00826431,-0.0267023,0.0139542,-0.00770689
1.39309,0.827693,0.571584,0.427669,0.37318,0.282314,0.211709,0.127338,0.0335091,0.0176477,0.00258815,-0.00829457
1.26246,0.712503,0.494216,0.383131,0.292561,0.224654,0.169792,0.105202,0.0487098,0.0015424,-0.0323856,-0.0175068
1.93423,0.756011,0.224948,0.183222,0.253699,0.0925039,-0.057174,-0.00627393,0.034146,-0.154457,-0.0735655,-0.0850883
1.67258,0.722382,0.282531,0.174535,0.192933,0.0881164,-0.0178373,-0.0344063,-0.00613597,-0.0754421,-0.0602473,-0.0715079
1.6022,0.686336,0.266257,0.175153,0.202413,0.105536,0.00402199,-0.0242239,-0.0345219,-0.0932457,-0.055844,-0.0610886
2.44208,0.817978,0.143078,0.0969238,0.379225,0.167717,-0.130042,-0.0940381,0.116844,-0.215274,-0.14171,-0.160718
2.05375,0.789207,0.195969,0.156805,0.300768,0.148963,-0.0643107,-0.0708714,0.00955595,-0.135874,-0.0567984,-0.0847147
1.79027,0.356438,-0.0546985,0.0786968,0.351589,0.360239,0.278109,0.189254,0.055131,-0.107736,-0.149437,-0.0798121
1.74262,0.429586,-0.000610376,0.088447,0.287786,0.328156,0.250766,0.225491,0.062679,-0.122197,-0.150174,-0.0844499
1.91239,0.468492,-0.0860571,0.120696,0.370383,0.321294,0.253555,0.204511,0.0906028,-0.10366,-0.162788,-0.102111
1.38885,0.430613,0.0932739,0.146929,0.284631,0.320148,0.28724,0.193644,0.0296642,-0.109365,-0.170494,-0.0631363
1.87536,0.436666,-0.0324028,0.160305,0.376608,0.304989,0.25184,0.191486,0.0919613,-0.10536,-0.167067,-0.0960992
